,0,1,2,3,4,5,6,7,8,9,SSout,SACout,SICout,SH2out,SINout,SIPout,SIout,XPBout,XSout,XIout,time
236,327.4861954739192,311.3533457516996,0.0004965935479879888,0.5089428156339607,87.11163777170836,17.753576106530705,150.6730702847785,394.7645456617813,113.07151513991312,101.92003532049422,327.4861954739192,311.3533457516996,0.0004965935479879888,0.5089428156339607,87.11163777170836,17.753576106530705,150.6730702847785,394.7645456617813,113.07151513991312,101.92003532049422,0.590738423028786
237,327.4177632589879,311.37101035661743,0.0004966020781682799,0.5182150945345526,87.11283034692968,17.753789990505275,150.6761178035286,394.72443765919616,113.14037069291841,101.92872883107161,327.4177632589879,311.37101035661743,0.0004966020781682799,0.5182150945345526,87.11283034692968,17.753789990505275,150.6761178035286,394.72443765919616,113.14037069291841,101.92872883107161,0.5932415519399249
238,327.3493403630817,311.3886748238954,0.0004966106260732546,0.5274876318233651,87.11402296847625,17.754003893481485,150.67916717723557,394.68433371076907,113.20920499270156,101.93742763319551,327.3493403630817,311.3886748238954,0.0004966106260732546,0.5274876318233651,87.11402296847625,17.754003893481485,150.67916717723557,394.68433371076907,113.20920499270156,101.93742763319551,0.5957446808510638
239,327.2809267848472,311.40633915325094,0.000496619191697815,0.5367604272597822,87.11521563631413,17.75421781545026,150.68221840532698,394.6442338160878,113.27801804394626,101.94613172523285,327.2809267848472,311.40633915325094,0.000496619191697815,0.5367604272597822,87.11521563631413,17.75421781545026,150.68221840532698,394.6442338160878,113.27801804394626,101.94613172523285,0.5982478097622028
240,327.2125225229309,311.424003344401,0.0004966277750368631,0.5460334806032108,87.11640835040937,17.75443175640254,150.68527148723027,394.60413797474024,113.34680985133618,101.95484110555061,327.2125225229309,311.424003344401,0.0004966277750368631,0.5460334806032108,87.11640835040937,17.75443175640254,150.68527148723027,394.60413797474024,113.34680985133618,101.95484110555061,0.6007509386733417
241,327.14412757597967,311.4416673970631,0.0004966363760853024,0.5553067916131298,87.11760111072803,17.75464571632924,150.68832642237325,394.564046186314,113.41558041955372,101.96355577251627,327.14412757597967,311.4416673970631,0.0004966363760853024,0.5553067916131298,87.11760111072803,17.75464571632924,150.68832642237325,394.564046186314,113.41558041955372,101.96355577251627,0.6032540675844806
242,327.07574194264055,311.4593313109545,0.0004966449948380378,0.5645803600490807,87.11879391723622,17.754859695221306,150.69138321018372,394.523958450397,113.48432975328046,101.97227572449765,327.07574194264055,311.4593313109545,0.0004966449948380378,0.5645803600490807,87.11879391723622,17.754859695221306,150.69138321018372,394.523958450397,113.48432975328046,101.97227572449765,0.6057571964956195
243,327.0073656215608,311.47699508579274,0.0004966536312899743,0.5738541856706512,87.11998676990007,17.75507369306967,150.6944418500896,394.4838747665772,113.55305785719733,101.98100095986277,327.0073656215608,311.47699508579274,0.0004966536312899743,0.5738541856706512,87.11998676990007,17.75507369306967,150.6944418500896,394.4838747665772,113.55305785719733,101.98100095986277,0.6082603254067585
244,326.93899861138794,311.49465872129525,0.0004966622854360195,0.583128268237523,87.12117966868564,17.75528770986528,150.697502341519,394.44379513444227,113.62176473598373,101.98973147698028,326.93899861138794,311.49465872129525,0.0004966622854360195,0.583128268237523,87.12117966868564,17.75528770986528,150.697502341519,394.44379513444227,113.62176473598373,101.98973147698028,0.6107634543178974
245,326.8706409107698,311.51232221717976,0.0004966709572710808,0.5924026075094192,87.12237261355907,17.75550174559906,150.70056468390013,394.40371955358034,113.69045039431852,101.99846727421904,326.8706409107698,311.51232221717976,0.0004966709572710808,0.5924026075094192,87.12237261355907,17.75550174559906,150.70056468390013,394.40371955358034,113.69045039431852,101.99846727421904,0.6132665832290363
