"D_X","E850","SI","SLambda_0","Su","U:0","U:1","U:2","XI","XI_VS","XPB","XPB_alpha","XS","XS_VS","XS_alpha","alpha.water","sourceXI_alpha","sumParticulates","vtkValidPointMask","arc_length","Points:0","Points:1","Points:2"
2.5e-16,14.924,0.2057,1.5237e-06,3.2522e-22,1.125e-11,1.1907e-10,0,7.6145e-10,7.1164e-10,7.6215e-08,9.7236e-10,3.3272e-09,3.1095e-09,4.2449e-11,1,1.5066e-16,1.0245e-09,1,0.001536,0.0015,0.001536,5e-06
2.5e-16,14.92,0.20568,1.5219e-06,3.6111e-22,1.1225e-11,1.1807e-10,0,7.6079e-10,7.1102e-10,7.6123e-08,9.7119e-10,3.3236e-09,3.1062e-09,4.2403e-11,1,1.505e-16,1.0233e-09,1,0.001539,0.0015,0.001539,5e-06
2.5e-16,14.917,0.20567,1.5202e-06,3.8217e-22,1.1206e-11,1.171e-10,0,7.6014e-10,7.1041e-10,7.6037e-08,9.7009e-10,3.3202e-09,3.103e-09,4.2359e-11,1,1.5035e-16,1.0221e-09,1,0.001542,0.0015,0.001542,5e-06
2.5e-16,14.914,0.20566,1.5185e-06,4.0323e-22,1.1186e-11,1.1613e-10,0,7.5949e-10,7.0981e-10,7.5951e-08,9.6899e-10,3.3168e-09,3.0998e-09,4.2316e-11,1,1.5019e-16,1.021e-09,1,0.001545,0.0015,0.001545,5e-06
2.5e-16,14.916,0.20565,1.5173e-06,4.2221e-22,1.1165e-11,1.1518e-10,0,7.5901e-10,7.0935e-10,7.5893e-08,9.6825e-10,3.3143e-09,3.0975e-09,4.2284e-11,1,1.5008e-16,1.0202e-09,1,0.001548,0.0015,0.001548,5e-06
2.5e-16,14.919,0.20564,1.5161e-06,4.4119e-22,1.1143e-11,1.1423e-10,0,7.5852e-10,7.089e-10,7.5835e-08,9.6751e-10,3.3119e-09,3.0952e-09,4.2253e-11,1,1.4997e-16,1.0194e-09,1,0.001551,0.0015,0.001551,5e-06
2.5e-16,14.924,0.20562,1.5154e-06,5.1181e-22,1.1108e-11,1.1328e-10,0,7.5818e-10,7.0858e-10,7.5799e-08,9.6706e-10,3.3103e-09,3.0937e-09,4.2233e-11,1,1.499e-16,1.019e-09,1,0.001554,0.0015,0.001554,5e-06
2.5e-16,14.933,0.20561,1.5152e-06,6.3408e-22,1.1058e-11,1.1232e-10,0,7.5799e-10,7.084e-10,7.5786e-08,9.6688e-10,3.3095e-09,3.093e-09,4.2223e-11,1,1.4986e-16,1.0188e-09,1,0.001557,0.0015,0.001557,5e-06
2.5e-16,14.942,0.2056,1.5149e-06,7.5635e-22,1.1009e-11,1.1136e-10,0,7.5779e-10,7.0822e-10,7.5772e-08,9.6671e-10,3.3087e-09,3.0922e-09,4.2213e-11,1,1.4982e-16,1.0186e-09,1,0.00156,0.0015,0.00156,5e-06
2.5e-16,14.959,0.20559,1.5155e-06,8.5714e-22,1.0909e-11,1.1038e-10,0,7.5789e-10,7.0831e-10,7.5805e-08,9.6713e-10,3.3096e-09,3.0931e-09,4.2224e-11,1,1.4986e-16,1.019e-09,1,0.001563,0.0015,0.001563,5e-06
2.5e-16,14.977,0.20558,1.5161e-06,9.5793e-22,1.0809e-11,1.094e-10,0,7.5799e-10,7.084e-10,7.5838e-08,9.6755e-10,3.3105e-09,3.0939e-09,4.2235e-11,1,1.499e-16,1.0195e-09,1,0.001566,0.0015,0.001566,5e-06
2.5e-16,15,0.20557,1.5175e-06,9.2632e-22,1.0698e-11,1.0842e-10,0,7.5828e-10,7.0867e-10,7.5906e-08,9.6841e-10,3.3125e-09,3.0958e-09,4.2262e-11,1,1.5e-16,1.0203e-09,1,0.001569,0.0015,0.001569,5e-06
2.5e-16,15.027,0.20555,1.5194e-06,7.6231e-22,1.0576e-11,1.0745e-10,0,7.5877e-10,7.0913e-10,7.6007e-08,9.6971e-10,3.3158e-09,3.0989e-09,4.2304e-11,1,1.5015e-16,1.0217e-09,1,0.001572,0.0015,0.001572,5e-06
2.5e-16,15.055,0.20554,1.5214e-06,5.983e-22,1.0454e-11,1.0648e-10,0,7.5926e-10,7.0959e-10,7.6109e-08,9.7101e-10,3.3191e-09,3.102e-09,4.2346e-11,1,1.503e-16,1.023e-09,1,0.001575,0.0015,0.001575,5e-06
2.5e-16,15.094,0.20553,1.5256e-06,5.2674e-22,1.0378e-11,1.0554e-10,0,7.6051e-10,7.1075e-10,7.6323e-08,9.7374e-10,3.3267e-09,3.1091e-09,4.2443e-11,1,1.5064e-16,1.0259e-09,1,0.001578,0.0015,0.001578,5e-06
2.5e-16,15.132,0.20552,1.5298e-06,4.5517e-22,1.0301e-11,1.0459e-10,0,7.6175e-10,7.1192e-10,7.6537e-08,9.7647e-10,3.3343e-09,3.1162e-09,4.2539e-11,1,1.5098e-16,1.0287e-09,1,0.001581,0.0015,0.001581,5e-06
2.5e-16,15.176,0.20551,1.5353e-06,4.2061e-22,1.0254e-11,1.0365e-10,0,7.6346e-10,7.1352e-10,7.6814e-08,9.8001e-10,3.3444e-09,3.1256e-09,4.2668e-11,1,1.5144e-16,1.0324e-09,1,0.001584,0.0015,0.001584,5e-06
2.5e-16,15.225,0.2055,1.542e-06,4.2304e-22,1.0237e-11,1.0272e-10,0,7.6564e-10,7.1555e-10,7.7156e-08,9.8436e-10,3.357e-09,3.1373e-09,4.2828e-11,1,1.5201e-16,1.037e-09,1,0.001587,0.0015,0.001587,5e-06
2.5e-16,15.273,0.20548,1.5487e-06,4.2548e-22,1.022e-11,1.0178e-10,0,7.6782e-10,7.1759e-10,7.7497e-08,9.8871e-10,3.3695e-09,3.1491e-09,4.2989e-11,1,1.5258e-16,1.0415e-09,1,0.00159,0.0015,0.00159,5e-06
2.5e-16,15.331,0.20547,1.5578e-06,3.7928e-22,1.02e-11,1.0088e-10,0,7.7088e-10,7.2045e-10,7.7958e-08,9.946e-10,3.3868e-09,3.1652e-09,4.3209e-11,1,1.5336e-16,1.0476e-09,1,0.001593,0.0015,0.001593,5e-06
2.5e-16,15.389,0.20546,1.5669e-06,3.3308e-22,1.018e-11,9.9969e-11,0,7.7395e-10,7.2332e-10,7.8419e-08,1.0005e-09,3.404e-09,3.1813e-09,4.3429e-11,1,1.5414e-16,1.0538e-09,1,0.001596,0.0015,0.001596,5e-06
2.5e-16,15.45,0.20545,1.5771e-06,3.3247e-22,1.0146e-11,9.9082e-11,0,7.7744e-10,7.2658e-10,7.8938e-08,1.0071e-09,3.4235e-09,3.1996e-09,4.3678e-11,1,1.5503e-16,1.0607e-09,1,0.001599,0.0015,0.001599,5e-06
2.5e-16,15.514,0.20544,1.5884e-06,3.7744e-22,1.0099e-11,9.8216e-11,0,7.8135e-10,7.3023e-10,7.9514e-08,1.0145e-09,3.4453e-09,3.2199e-09,4.3956e-11,1,1.5601e-16,1.0684e-09,1,0.001602,0.0015,0.001602,5e-06
2.5e-16,15.578,0.20542,1.5998e-06,4.2242e-22,1.0052e-11,9.7349e-11,0,7.8526e-10,7.3389e-10,8.009e-08,1.0218e-09,3.4671e-09,3.2403e-09,4.4234e-11,1,1.57e-16,1.0761e-09,1,0.001605,0.0015,0.001605,5e-06
2.5e-16,15.645,0.20541,1.6132e-06,4.6667e-22,1.0017e-11,9.6505e-11,0,7.8995e-10,7.3827e-10,8.0768e-08,1.0305e-09,3.493e-09,3.2644e-09,4.4564e-11,1,1.5817e-16,1.0851e-09,1,0.001608,0.0015,0.001608,5e-06
2.5e-16,15.713,0.2054,1.6266e-06,5.1092e-22,9.9828e-12,9.5661e-11,0,7.9464e-10,7.4266e-10,8.1446e-08,1.0391e-09,3.5188e-09,3.2886e-09,4.4893e-11,1,1.5934e-16,1.0941e-09,1,0.001611,0.0015,0.001611,5e-06
2.5e-16,15.78,0.20539,1.6407e-06,5.0949e-22,9.9566e-12,9.4824e-11,0,7.9964e-10,7.4733e-10,8.2161e-08,1.0482e-09,3.5462e-09,3.3142e-09,4.5243e-11,1,1.6058e-16,1.1037e-09,1,0.001614,0.0015,0.001614,5e-06
2.5e-16,15.847,0.20538,1.6555e-06,4.6237e-22,9.9388e-12,9.3994e-11,0,8.0494e-10,7.5228e-10,8.2915e-08,1.0578e-09,3.5752e-09,3.3413e-09,4.5612e-11,1,1.6189e-16,1.1137e-09,1,0.001617,0.0015,0.001617,5e-06
2.5e-16,15.915,0.20537,1.6704e-06,4.1525e-22,9.921e-12,9.3164e-11,0,8.1024e-10,7.5724e-10,8.3668e-08,1.0674e-09,3.6041e-09,3.3683e-09,4.5982e-11,1,1.632e-16,1.1238e-09,1,0.00162,0.0015,0.00162,5e-06
2.5e-16,15.978,0.20535,1.6861e-06,3.6141e-22,9.8779e-12,9.2371e-11,0,8.1592e-10,7.6255e-10,8.4462e-08,1.0776e-09,3.6349e-09,3.3971e-09,4.6374e-11,1,1.6459e-16,1.1344e-09,1,0.001623,0.0015,0.001623,5e-06
2.5e-16,16.041,0.20534,1.7018e-06,3.0758e-22,9.8349e-12,9.1578e-11,0,8.216e-10,7.6785e-10,8.5256e-08,1.0877e-09,3.6656e-09,3.4258e-09,4.6766e-11,1,1.6598e-16,1.145e-09,1,0.001626,0.0015,0.001626,5e-06
2.5e-16,16.101,0.20533,1.7175e-06,3.1455e-22,9.7781e-12,9.0805e-11,0,8.2733e-10,7.732e-10,8.6051e-08,1.0979e-09,3.6965e-09,3.4546e-09,4.716e-11,1,1.6738e-16,1.1556e-09,1,0.001629,0.0015,0.001629,5e-06
2.5e-16,16.158,0.20532,1.7332e-06,3.8234e-22,9.7075e-12,9.0051e-11,0,8.331e-10,7.786e-10,8.6846e-08,1.108e-09,3.7275e-09,3.4836e-09,4.7555e-11,1,1.6878e-16,1.1662e-09,1,0.001632,0.0015,0.001632,5e-06
2.5e-16,16.215,0.20531,1.7489e-06,4.5012e-22,9.6369e-12,8.9298e-11,0,8.3887e-10,7.8399e-10,8.7641e-08,1.1181e-09,3.7584e-09,3.5126e-09,4.7951e-11,1,1.7019e-16,1.1768e-09,1,0.001635,0.0015,0.001635,5e-06
2.5e-16,16.262,0.2053,1.7639e-06,5.7574e-22,9.5714e-12,8.8551e-11,0,8.4445e-10,7.892e-10,8.8398e-08,1.1278e-09,3.7881e-09,3.5403e-09,4.8329e-11,1,1.7153e-16,1.1869e-09,1,0.001638,0.0015,0.001638,5e-06
2.5e-16,16.31,0.20528,1.7788e-06,7.0135e-22,9.5059e-12,8.7803e-11,0,8.5002e-10,7.9441e-10,8.9154e-08,1.1374e-09,3.8178e-09,3.568e-09,4.8708e-11,1,1.7287e-16,1.197e-09,1,0.001641,0.0015,0.001641,5e-06
2.5e-16,16.352,0.20527,1.7931e-06,8.733e-22,9.4436e-12,8.7042e-11,0,8.5537e-10,7.9941e-10,8.9873e-08,1.1466e-09,3.8461e-09,3.5945e-09,4.9069e-11,1,1.7416e-16,1.2066e-09,1,0.001644,0.0015,0.001644,5e-06
2.5e-16,16.39,0.20526,1.8066e-06,1.0916e-21,9.3845e-12,8.6266e-11,0,8.6048e-10,8.0419e-10,9.0554e-08,1.1553e-09,3.8731e-09,3.6197e-09,4.9413e-11,1,1.7538e-16,1.2157e-09,1,0.001647,0.0015,0.001647,5e-06
2.5e-16,16.427,0.20525,1.82e-06,1.3099e-21,9.3254e-12,8.5491e-11,0,8.6559e-10,8.0896e-10,9.1236e-08,1.164e-09,3.9e-09,3.6449e-09,4.9757e-11,1,1.766e-16,1.2248e-09,1,0.00165,0.0015,0.00165,5e-06
2.5e-16,16.454,0.20524,1.8315e-06,1.3867e-21,9.2479e-12,8.4691e-11,0,8.7003e-10,8.1311e-10,9.1816e-08,1.1714e-09,3.9232e-09,3.6665e-09,5.0053e-11,1,1.7765e-16,1.2326e-09,1,0.001653,0.0015,0.001653,5e-06
2.5e-16,16.481,0.20522,1.843e-06,1.4635e-21,9.1704e-12,8.3891e-11,0,8.7447e-10,8.1726e-10,9.2396e-08,1.1788e-09,3.9463e-09,3.6882e-09,5.0348e-11,1,1.7869e-16,1.2403e-09,1,0.001656,0.0015,0.001656,5e-06
2.5e-16,16.503,0.20521,1.8534e-06,1.3974e-21,9.0886e-12,8.3098e-11,0,8.785e-10,8.2103e-10,9.2918e-08,1.1855e-09,3.9672e-09,3.7077e-09,5.0615e-11,1,1.7964e-16,1.2473e-09,1,0.001659,0.0015,0.001659,5e-06
2.5e-16,16.521,0.2052,1.8625e-06,1.1886e-21,9.0026e-12,8.2311e-11,0,8.8212e-10,8.2441e-10,9.338e-08,1.1914e-09,3.9859e-09,3.7251e-09,5.0853e-11,1,1.8048e-16,1.2535e-09,1,0.001662,0.0015,0.001662,5e-06
2.5e-16,16.538,0.20519,1.8717e-06,9.7967e-22,8.9165e-12,8.1525e-11,0,8.8575e-10,8.278e-10,9.3843e-08,1.1973e-09,4.0046e-09,3.7426e-09,5.1091e-11,1,1.8133e-16,1.2596e-09,1,0.001665,0.0015,0.001665,5e-06
2.5e-16,16.548,0.20518,1.8785e-06,9.3842e-22,8.863e-12,8.0781e-11,0,8.8851e-10,8.3038e-10,9.4184e-08,1.2016e-09,4.0185e-09,3.7556e-09,5.1269e-11,1,1.8196e-16,1.2642e-09,1,0.001668,0.0015,0.001668,5e-06
2.5e-16,16.557,0.20517,1.8852e-06,8.9717e-22,8.8094e-12,8.0037e-11,0,8.9127e-10,8.3296e-10,9.4525e-08,1.206e-09,4.0325e-09,3.7687e-09,5.1447e-11,1,1.8259e-16,1.2688e-09,1,0.001671,0.0015,0.001671,5e-06
2.5e-16,16.564,0.20515,1.8909e-06,9.3953e-22,8.7771e-12,7.9309e-11,0,8.9361e-10,8.3515e-10,9.481e-08,1.2096e-09,4.0442e-09,3.7796e-09,5.1597e-11,1,1.8312e-16,1.2726e-09,1,0.001674,0.0015,0.001674,5e-06
2.5e-16,16.567,0.20514,1.8954e-06,1.0655e-21,8.766e-12,7.8598e-11,0,8.9554e-10,8.3695e-10,9.5037e-08,1.2125e-09,4.0537e-09,3.7885e-09,5.1718e-11,1,1.8355e-16,1.2756e-09,1,0.001677,0.0015,0.001677,5e-06
2.5e-16,16.57,0.20513,1.9e-06,1.1914e-21,8.755e-12,7.7887e-11,0,8.9746e-10,8.3875e-10,9.5265e-08,1.2154e-09,4.0632e-09,3.7974e-09,5.1839e-11,1,1.8398e-16,1.2787e-09,1,0.00168,0.0015,0.00168,5e-06
2.5e-16,16.569,0.20512,1.9025e-06,1.094e-21,8.7483e-12,7.719e-11,0,8.9863e-10,8.3984e-10,9.5391e-08,1.217e-09,4.0687e-09,3.8025e-09,5.1909e-11,1,1.8423e-16,1.2804e-09,1,0.001683,0.0015,0.001683,5e-06
2.5e-16,16.568,0.20511,1.905e-06,9.9663e-22,8.7416e-12,7.6492e-11,0,8.998e-10,8.4094e-10,9.5518e-08,1.2186e-09,4.0742e-09,3.8077e-09,5.1979e-11,1,1.8448e-16,1.2821e-09,1,0.001686,0.0015,0.001686,5e-06
2.5e-16,16.565,0.2051,1.9067e-06,8.7025e-22,8.7251e-12,7.5793e-11,0,9.0065e-10,8.4173e-10,9.5602e-08,1.2197e-09,4.078e-09,3.8112e-09,5.2028e-11,1,1.8465e-16,1.2832e-09,1,0.001689,0.0015,0.001689,5e-06
2.5e-16,16.561,0.20508,1.9075e-06,7.1489e-22,8.6989e-12,7.5093e-11,0,9.0117e-10,8.4221e-10,9.5643e-08,1.2202e-09,4.0801e-09,3.8132e-09,5.2055e-11,1,1.8475e-16,1.2838e-09,1,0.001692,0.0015,0.001692,5e-06
2.5e-16,16.557,0.20507,1.9084e-06,5.5952e-22,8.6726e-12,7.4393e-11,0,9.0169e-10,8.427e-10,9.5685e-08,1.2208e-09,4.0823e-09,3.8152e-09,5.2082e-11,1,1.8484e-16,1.2843e-09,1,0.001695,0.0015,0.001695,5e-06
2.5e-16,16.55,0.20506,1.9081e-06,4.9838e-22,8.6324e-12,7.3695e-11,0,9.0176e-10,8.4277e-10,9.5672e-08,1.2206e-09,4.0821e-09,3.8151e-09,5.2081e-11,1,1.8484e-16,1.2842e-09,1,0.001698,0.0015,0.001698,5e-06
2.5e-16,16.544,0.20505,1.9079e-06,4.3724e-22,8.5922e-12,7.2997e-11,0,9.0184e-10,8.4284e-10,9.566e-08,1.2204e-09,4.082e-09,3.815e-09,5.2079e-11,1,1.8483e-16,1.284e-09,1,0.001701,0.0015,0.001701,5e-06
2.5e-16,16.537,0.20504,1.9072e-06,4.0052e-22,8.5428e-12,7.2316e-11,0,9.0175e-10,8.4276e-10,9.5625e-08,1.22e-09,4.0811e-09,3.8141e-09,5.2067e-11,1,1.8479e-16,1.2836e-09,1,0.001704,0.0015,0.001704,5e-06
2.5e-16,16.529,0.20503,1.9062e-06,3.8824e-22,8.4843e-12,7.1652e-11,0,9.015e-10,8.4253e-10,9.557e-08,1.2193e-09,4.0793e-09,3.8124e-09,5.2044e-11,1,1.8471e-16,1.2828e-09,1,0.001707,0.0015,0.001707,5e-06
2.5e-16,16.522,0.20501,1.9051e-06,3.7596e-22,8.4257e-12,7.0988e-11,0,9.0126e-10,8.423e-10,9.5514e-08,1.2186e-09,4.0775e-09,3.8107e-09,5.2021e-11,1,1.8463e-16,1.2821e-09,1,0.00171,0.0015,0.00171,5e-06
2.5e-16,16.513,0.205,1.9031e-06,4.1942e-22,8.3346e-12,7.0357e-11,0,9.0068e-10,8.4176e-10,9.5414e-08,1.2173e-09,4.0739e-09,3.8074e-09,5.1975e-11,1,1.8447e-16,1.2808e-09,1,0.001713,0.0015,0.001713,5e-06
2.5e-16,16.504,0.20499,1.9011e-06,4.6287e-22,8.2434e-12,6.9726e-11,0,9.0011e-10,8.4122e-10,9.5314e-08,1.216e-09,4.0703e-09,3.804e-09,5.1929e-11,1,1.843e-16,1.2794e-09,1,0.001716,0.0015,0.001716,5e-06
2.5e-16,16.494,0.20498,1.8989e-06,4.9873e-22,8.1422e-12,6.9092e-11,0,8.994e-10,8.4057e-10,9.5199e-08,1.2146e-09,4.0661e-09,3.8001e-09,5.1876e-11,1,1.8411e-16,1.2779e-09,1,0.001719,0.0015,0.001719,5e-06
2.5e-16,16.484,0.20497,1.8964e-06,5.2701e-22,8.0311e-12,6.8456e-11,0,8.9858e-10,8.3979e-10,9.5071e-08,1.2129e-09,4.0614e-09,3.7957e-09,5.1815e-11,1,1.839e-16,1.2762e-09,1,0.001722,0.0015,0.001722,5e-06
2.5e-16,16.474,0.20496,1.8938e-06,5.5528e-22,7.92e-12,6.782e-11,0,8.9775e-10,8.3902e-10,9.4942e-08,1.2113e-09,4.0566e-09,3.7912e-09,5.1754e-11,1,1.8368e-16,1.2745e-09,1,0.001725,0.0015,0.001725,5e-06
2.5e-16,16.463,0.20494,1.891e-06,5.3272e-22,7.8157e-12,6.7188e-11,0,8.9681e-10,8.3814e-10,9.4799e-08,1.2095e-09,4.0512e-09,3.7862e-09,5.1686e-11,1,1.8344e-16,1.2726e-09,1,0.001728,0.0015,0.001728,5e-06
2.5e-16,16.453,0.20493,1.8882e-06,5.1015e-22,7.7113e-12,6.6556e-11,0,8.9586e-10,8.3726e-10,9.4655e-08,1.2076e-09,4.0458e-09,3.7812e-09,5.1617e-11,1,1.832e-16,1.2707e-09,1,0.001731,0.0015,0.001731,5e-06
2.5e-16,16.442,0.20492,1.8853e-06,4.9487e-22,7.6173e-12,6.5929e-11,0,8.949e-10,8.3635e-10,9.4509e-08,1.2058e-09,4.0403e-09,3.776e-09,5.1547e-11,1,1.8295e-16,1.2687e-09,1,0.001734,0.0015,0.001734,5e-06
2.5e-16,16.432,0.20491,1.8824e-06,4.869e-22,7.5336e-12,6.5307e-11,0,8.9391e-10,8.3543e-10,9.4361e-08,1.2039e-09,4.0348e-09,3.7708e-09,5.1476e-11,1,1.8269e-16,1.2667e-09,1,0.001737,0.0015,0.001737,5e-06
2.5e-16,16.422,0.2049,1.8795e-06,4.7892e-22,7.45e-12,6.4686e-11,0,8.9292e-10,8.345e-10,9.4212e-08,1.202e-09,4.0292e-09,3.7656e-09,5.1405e-11,1,1.8244e-16,1.2648e-09,1,0.00174,0.0015,0.00174,5e-06
2.5e-16,16.414,0.20488,1.8767e-06,3.8939e-22,7.3866e-12,6.4035e-11,0,8.9198e-10,8.3363e-10,9.4075e-08,1.2002e-09,4.0239e-09,3.7607e-09,5.1338e-11,1,1.822e-16,1.2629e-09,1,0.001743,0.0015,0.001743,5e-06
2.5e-16,16.406,0.20487,1.874e-06,2.9986e-22,7.3233e-12,6.3383e-11,0,8.9105e-10,8.3275e-10,9.3938e-08,1.1985e-09,4.0187e-09,3.7558e-09,5.1271e-11,1,1.8197e-16,1.2611e-09,1,0.001746,0.0015,0.001746,5e-06
2.5e-16,16.4,0.20486,1.8717e-06,2.3583e-22,7.2727e-12,6.2725e-11,0,8.9022e-10,8.3198e-10,9.3819e-08,1.197e-09,4.0142e-09,3.7515e-09,5.1213e-11,1,1.8176e-16,1.2595e-09,1,0.001749,0.0015,0.001749,5e-06
2.5e-16,16.397,0.20485,1.8697e-06,1.9728e-22,7.2349e-12,6.2059e-11,0,8.8951e-10,8.3132e-10,9.3718e-08,1.1957e-09,4.0102e-09,3.7479e-09,5.1163e-11,1,1.8158e-16,1.2582e-09,1,0.001752,0.0015,0.001752,5e-06
2.5e-16,16.393,0.20484,1.8677e-06,1.5875e-22,7.197e-12,6.1393e-11,0,8.888e-10,8.3065e-10,9.3617e-08,1.1944e-09,4.0063e-09,3.7442e-09,5.1113e-11,1,1.8141e-16,1.2568e-09,1,0.001755,0.0015,0.001755,5e-06
2.5e-16,16.397,0.20483,1.867e-06,2.0398e-22,7.1661e-12,6.0769e-11,0,8.8851e-10,8.3038e-10,9.3581e-08,1.1939e-09,4.0048e-09,3.7428e-09,5.1094e-11,1,1.8134e-16,1.2563e-09,1,0.001758,0.0015,0.001758,5e-06
2.5e-16,16.401,0.20481,1.8663e-06,2.4922e-22,7.1353e-12,6.0145e-11,0,8.8822e-10,8.3011e-10,9.3545e-08,1.1935e-09,4.0034e-09,3.7415e-09,5.1075e-11,1,1.8127e-16,1.2559e-09,1,0.001761,0.0015,0.001761,5e-06
2.5e-16,16.41,0.2048,1.8663e-06,2.9347e-22,7.0859e-12,5.9548e-11,0,8.8818e-10,8.3007e-10,9.3548e-08,1.1935e-09,4.0033e-09,3.7414e-09,5.1074e-11,1,1.8127e-16,1.2559e-09,1,0.001764,0.0015,0.001764,5e-06
2.5e-16,16.423,0.20479,1.8671e-06,3.3674e-22,7.018e-12,5.8978e-11,0,8.8838e-10,8.3026e-10,9.359e-08,1.194e-09,4.0046e-09,3.7426e-09,5.1091e-11,1,1.8133e-16,1.2565e-09,1,0.001767,0.0015,0.001767,5e-06
2.5e-16,16.437,0.20478,1.8679e-06,3.8e-22,6.9502e-12,5.8408e-11,0,8.8858e-10,8.3045e-10,9.3631e-08,1.1946e-09,4.0059e-09,3.7439e-09,5.1108e-11,1,1.8139e-16,1.257e-09,1,0.00177,0.0015,0.00177,5e-06
2.5e-16,16.462,0.20477,1.8709e-06,4.6534e-22,6.842e-12,5.7857e-11,0,8.8945e-10,8.3126e-10,9.378e-08,1.1965e-09,4.0112e-09,3.7488e-09,5.1175e-11,1,1.8163e-16,1.259e-09,1,0.001773,0.0015,0.001773,5e-06
2.5e-16,16.488,0.20476,1.8738e-06,5.5068e-22,6.7338e-12,5.7305e-11,0,8.9033e-10,8.3208e-10,9.3928e-08,1.1983e-09,4.0164e-09,3.7537e-09,5.1242e-11,1,1.8186e-16,1.2609e-09,1,0.001776,0.0015,0.001776,5e-06
2.5e-16,16.52,0.20474,1.8782e-06,5.9235e-22,6.6204e-12,5.6743e-11,0,8.9175e-10,8.3341e-10,9.4156e-08,1.2013e-09,4.0247e-09,3.7614e-09,5.1347e-11,1,1.8224e-16,1.264e-09,1,0.001779,0.0015,0.001779,5e-06
2.5e-16,16.558,0.20473,1.8843e-06,5.9034e-22,6.5018e-12,5.617e-11,0,8.9371e-10,8.3524e-10,9.4464e-08,1.2052e-09,4.036e-09,3.7719e-09,5.1491e-11,1,1.8275e-16,1.2681e-09,1,0.001782,0.0015,0.001782,5e-06
2.5e-16,16.597,0.20472,1.8903e-06,5.8833e-22,6.3832e-12,5.5597e-11,0,8.9566e-10,8.3707e-10,9.4772e-08,1.2091e-09,4.0473e-09,3.7825e-09,5.1635e-11,1,1.8326e-16,1.2722e-09,1,0.001785,0.0015,0.001785,5e-06
2.5e-16,16.648,0.20471,1.8997e-06,4.979e-22,6.2481e-12,5.5028e-11,0,8.9879e-10,8.3999e-10,9.5247e-08,1.2152e-09,4.065e-09,3.799e-09,5.1861e-11,1,1.8406e-16,1.2785e-09,1,0.001788,0.0015,0.001788,5e-06
2.5e-16,16.699,0.2047,1.9091e-06,4.0746e-22,6.113e-12,5.446e-11,0,9.0192e-10,8.4292e-10,9.5722e-08,1.2212e-09,4.0827e-09,3.8156e-09,5.2087e-11,1,1.8486e-16,1.2848e-09,1,0.001791,0.0015,0.001791,5e-06
2.5e-16,16.756,0.20469,1.9199e-06,3.3794e-22,5.9727e-12,5.3921e-11,0,9.0558e-10,8.4633e-10,9.6274e-08,1.2283e-09,4.1033e-09,3.8348e-09,5.235e-11,1,1.858e-16,1.2922e-09,1,0.001794,0.0015,0.001794,5e-06
2.5e-16,16.818,0.20467,1.9323e-06,2.8934e-22,5.8271e-12,5.341e-11,0,9.0976e-10,8.5024e-10,9.6901e-08,1.2363e-09,4.1268e-09,3.8568e-09,5.265e-11,1,1.8686e-16,1.3005e-09,1,0.001797,0.0015,0.001797,5e-06
2.5e-16,16.88,0.20466,1.9446e-06,2.4074e-22,5.6816e-12,5.29e-11,0,9.1393e-10,8.5414e-10,9.7528e-08,1.2443e-09,4.1503e-09,3.8788e-09,5.295e-11,1,1.8793e-16,1.3089e-09,1,0.0018,0.0015,0.0018,5e-06
2.5e-16,16.95,0.20465,1.9597e-06,2.8761e-22,5.5466e-12,5.2408e-11,0,9.1906e-10,8.5894e-10,9.829e-08,1.254e-09,4.179e-09,3.9056e-09,5.3316e-11,1,1.8922e-16,1.319e-09,1,0.001803,0.0015,0.001803,5e-06
2.5e-16,17.019,0.20464,1.9747e-06,3.3448e-22,5.4116e-12,5.1917e-11,0,9.2419e-10,8.6373e-10,9.9051e-08,1.2637e-09,4.2077e-09,3.9324e-09,5.3682e-11,1,1.9052e-16,1.3292e-09,1,0.001806,0.0015,0.001806,5e-06
2.5e-16,17.091,0.20463,1.9907e-06,3.9298e-22,5.2851e-12,5.141e-11,0,9.2969e-10,8.6887e-10,9.9864e-08,1.2741e-09,4.2384e-09,3.9611e-09,5.4073e-11,1,1.9191e-16,1.34e-09,1,0.001809,0.0015,0.001809,5e-06
2.5e-16,17.164,0.20462,2.0077e-06,4.6309e-22,5.1672e-12,5.0886e-11,0,9.3556e-10,8.7436e-10,1.0073e-07,1.2851e-09,4.271e-09,3.9916e-09,5.4491e-11,1,1.9339e-16,1.3515e-09,1,0.001812,0.0015,0.001812,5e-06
2.5e-16,17.237,0.2046,2.0248e-06,5.3319e-22,5.0492e-12,5.0363e-11,0,9.4143e-10,8.7984e-10,1.0159e-07,1.2961e-09,4.3037e-09,4.0222e-09,5.4908e-11,1,1.9487e-16,1.3631e-09,1,0.001815,0.0015,0.001815,5e-06
2.5e-16,17.31,0.20459,2.0429e-06,5.369e-22,4.9625e-12,4.9813e-11,0,9.4775e-10,8.8574e-10,1.0251e-07,1.3079e-09,4.3387e-09,4.0549e-09,5.5354e-11,1,1.9646e-16,1.3753e-09,1,0.001818,0.0015,0.001818,5e-06
