"D_X","E850","SAC","SI","SIC","SIP","SS","XI_VS","XI_alpha","XPB","XPB_VS","XS_VS","alpha.water","p","p_rgh","sourceXI_alpha","sourceXPB_alpha","sourceXS_alpha","sumParticulates","vtkValidPointMask","arc_length","Points:0","Points:1","Points:2"
2.5e-16,0.021112,0.79106,0.203,0.00062933,0.014751,0.1915,8.5869e-11,1.1722e-12,7.0047e-10,3.9352e-10,6.8645e-11,1,-2.8768,20.049,3.3286e-18,1.1004e-17,1.6202e-18,1.1046e-11,1,0.002337,0.0015,0.002337,5e-06
2.5e-16,0.021114,0.7911,0.20299,0.00062657,0.014752,0.19154,8.5869e-11,1.1722e-12,7.0047e-10,3.9352e-10,6.8645e-11,1,-2.9062,20.049,3.3286e-18,1.1004e-17,1.6202e-18,1.1046e-11,1,0.00234,0.0015,0.00234,5e-06
2.5e-16,0.021118,0.79114,0.20298,0.00062382,0.014753,0.19158,8.5869e-11,1.1722e-12,7.0047e-10,3.9352e-10,6.8645e-11,1,-2.9356,20.049,3.3286e-18,1.1004e-17,1.6202e-18,1.1046e-11,1,0.002343,0.0015,0.002343,5e-06
2.5e-16,0.021122,0.79118,0.20296,0.00062106,0.014754,0.19161,8.5869e-11,1.1722e-12,7.0047e-10,3.9352e-10,6.8645e-11,1,-2.9651,20.049,3.3286e-18,1.1004e-17,1.6202e-18,1.1046e-11,1,0.002346,0.0015,0.002346,5e-06
2.5e-16,0.021125,0.79122,0.20295,0.0006183,0.014755,0.19165,8.5869e-11,1.1722e-12,7.0047e-10,3.9352e-10,6.8645e-11,1,-2.9945,20.049,3.3286e-18,1.1004e-17,1.6202e-18,1.1046e-11,1,0.002349,0.0015,0.002349,5e-06
2.5e-16,0.02113,0.79126,0.20294,0.00061554,0.014756,0.19169,8.5869e-11,1.1722e-12,7.0047e-10,3.9352e-10,6.8645e-11,1,-3.0239,20.049,3.3286e-18,1.1004e-17,1.6202e-18,1.1046e-11,1,0.002352,0.0015,0.002352,5e-06
2.5e-16,0.021134,0.7913,0.20292,0.00061278,0.014757,0.19173,8.5869e-11,1.1722e-12,7.0047e-10,3.9352e-10,6.8645e-11,1,-3.0534,20.049,3.3286e-18,1.1004e-17,1.6202e-18,1.1046e-11,1,0.002355,0.0015,0.002355,5e-06
2.5e-16,0.021139,0.79134,0.20291,0.00061003,0.014758,0.19177,8.5869e-11,1.1722e-12,7.0047e-10,3.9352e-10,6.8645e-11,1,-3.0828,20.049,3.3286e-18,1.1004e-17,1.6202e-18,1.1046e-11,1,0.002358,0.0015,0.002358,5e-06
2.5e-16,0.021144,0.79138,0.2029,0.00060727,0.01476,0.19181,8.5869e-11,1.1722e-12,7.0047e-10,3.9352e-10,6.8645e-11,1,-3.1122,20.049,3.3286e-18,1.1004e-17,1.6202e-18,1.1046e-11,1,0.002361,0.0015,0.002361,5e-06
2.5e-16,0.021148,0.79142,0.20288,0.00060451,0.014761,0.19184,8.5869e-11,1.1722e-12,7.0047e-10,3.9352e-10,6.8645e-11,1,-3.1417,20.049,3.3286e-18,1.1004e-17,1.6202e-18,1.1046e-11,1,0.002364,0.0015,0.002364,5e-06
2.5e-16,0.021153,0.79146,0.20287,0.00060176,0.014762,0.19188,8.5869e-11,1.1722e-12,7.0047e-10,3.9352e-10,6.8645e-11,1,-3.1711,20.049,3.3286e-18,1.1004e-17,1.6202e-18,1.1046e-11,1,0.002367,0.0015,0.002367,5e-06
2.5e-16,0.021157,0.7915,0.20285,0.000599,0.014763,0.19192,8.5869e-11,1.1722e-12,7.0047e-10,3.9352e-10,6.8645e-11,1,-3.2005,20.049,3.3286e-18,1.1004e-17,1.6202e-18,1.1046e-11,1,0.00237,0.0015,0.00237,5e-06
2.5e-16,0.021161,0.79154,0.20284,0.00059624,0.014764,0.19196,8.5869e-11,1.1722e-12,7.0047e-10,3.9352e-10,6.8645e-11,1,-3.2299,20.049,3.3286e-18,1.1004e-17,1.6202e-18,1.1046e-11,1,0.002373,0.0015,0.002373,5e-06
2.5e-16,0.021165,0.79158,0.20283,0.00059348,0.014765,0.192,8.5869e-11,1.1722e-12,7.0047e-10,3.9352e-10,6.8645e-11,1,-3.2594,20.049,3.3286e-18,1.1004e-17,1.6202e-18,1.1046e-11,1,0.002376,0.0015,0.002376,5e-06
2.5e-16,0.021168,0.79162,0.20281,0.00059073,0.014766,0.19204,8.5869e-11,1.1722e-12,7.0047e-10,3.9352e-10,6.8645e-11,1,-3.2888,20.049,3.3286e-18,1.1004e-17,1.6202e-18,1.1046e-11,1,0.002379,0.0015,0.002379,5e-06
2.5e-16,0.021172,0.79166,0.2028,0.00058797,0.014767,0.19208,8.5869e-11,1.1722e-12,7.0047e-10,3.9352e-10,6.8645e-11,1,-3.3182,20.049,3.3286e-18,1.1004e-17,1.6202e-18,1.1046e-11,1,0.002382,0.0015,0.002382,5e-06
2.5e-16,0.021175,0.7917,0.20279,0.00058521,0.014769,0.19211,8.5869e-11,1.1722e-12,7.0047e-10,3.9352e-10,6.8645e-11,1,-3.3477,20.049,3.3286e-18,1.1004e-17,1.6202e-18,1.1046e-11,1,0.002385,0.0015,0.002385,5e-06
2.5e-16,0.021177,0.79174,0.20277,0.00058245,0.01477,0.19215,8.5869e-11,1.1722e-12,7.0047e-10,3.9352e-10,6.8645e-11,1,-3.3771,20.049,3.3286e-18,1.1004e-17,1.6202e-18,1.1046e-11,1,0.002388,0.0015,0.002388,5e-06
2.5e-16,0.021179,0.79179,0.20276,0.0005797,0.014771,0.19219,8.5869e-11,1.1722e-12,7.0047e-10,3.9352e-10,6.8645e-11,1,-3.4065,20.049,3.3286e-18,1.1004e-17,1.6202e-18,1.1046e-11,1,0.002391,0.0015,0.002391,5e-06
2.5e-16,0.021181,0.79183,0.20275,0.00057694,0.014772,0.19223,8.5869e-11,1.1722e-12,7.0047e-10,3.9352e-10,6.8645e-11,1,-3.436,20.049,3.3286e-18,1.1004e-17,1.6202e-18,1.1046e-11,1,0.002394,0.0015,0.002394,5e-06
2.5e-16,0.021182,0.79187,0.20273,0.00057418,0.014773,0.19227,8.5869e-11,1.1722e-12,7.0047e-10,3.9352e-10,6.8645e-11,1,-3.4654,20.049,3.3286e-18,1.1004e-17,1.6202e-18,1.1046e-11,1,0.002397,0.0015,0.002397,5e-06
2.5e-16,0.021183,0.79191,0.20272,0.00057142,0.014774,0.19231,8.5869e-11,1.1722e-12,7.0047e-10,3.9352e-10,6.8645e-11,1,-3.4948,20.049,3.3286e-18,1.1004e-17,1.6202e-18,1.1046e-11,1,0.0024,0.0015,0.0024,5e-06
2.5e-16,0.021184,0.79195,0.20271,0.00056867,0.014775,0.19234,8.5869e-11,1.1722e-12,7.0047e-10,3.9352e-10,6.8645e-11,1,-3.5242,20.049,3.3286e-18,1.1004e-17,1.6202e-18,1.1046e-11,1,0.002403,0.0015,0.002403,5e-06
2.5e-16,0.021184,0.79199,0.20269,0.00056591,0.014776,0.19238,8.5869e-11,1.1722e-12,7.0047e-10,3.9352e-10,6.8645e-11,1,-3.5537,20.049,3.3286e-18,1.1004e-17,1.6202e-18,1.1046e-11,1,0.002406,0.0015,0.002406,5e-06
2.5e-16,0.021184,0.79203,0.20268,0.00056315,0.014778,0.19242,8.5869e-11,1.1722e-12,7.0047e-10,3.9352e-10,6.8645e-11,1,-3.5831,20.049,3.3286e-18,1.1004e-17,1.6202e-18,1.1046e-11,1,0.002409,0.0015,0.002409,5e-06
2.5e-16,0.021183,0.79207,0.20266,0.00056039,0.014779,0.19246,8.5869e-11,1.1722e-12,7.0047e-10,3.9352e-10,6.8645e-11,1,-3.6125,20.049,3.3286e-18,1.1004e-17,1.6202e-18,1.1046e-11,1,0.002412,0.0015,0.002412,5e-06
2.5e-16,0.021182,0.79211,0.20265,0.00055764,0.01478,0.1925,8.5869e-11,1.1722e-12,7.0047e-10,3.9352e-10,6.8645e-11,1,-3.642,20.049,3.3286e-18,1.1004e-17,1.6202e-18,1.1046e-11,1,0.002415,0.0015,0.002415,5e-06
2.5e-16,0.021181,0.79215,0.20264,0.00055488,0.014781,0.19254,8.5869e-11,1.1722e-12,7.0047e-10,3.9352e-10,6.8645e-11,1,-3.6714,20.049,3.3286e-18,1.1004e-17,1.6202e-18,1.1046e-11,1,0.002418,0.0015,0.002418,5e-06
2.5e-16,0.02118,0.79219,0.20262,0.00055212,0.014782,0.19258,8.5869e-11,1.1722e-12,7.0047e-10,3.9352e-10,6.8645e-11,1,-3.7008,20.049,3.3286e-18,1.1004e-17,1.6202e-18,1.1046e-11,1,0.002421,0.0015,0.002421,5e-06
2.5e-16,0.021178,0.79223,0.20261,0.00054936,0.014783,0.19261,8.5869e-11,1.1722e-12,7.0047e-10,3.9352e-10,6.8645e-11,1,-3.7303,20.049,3.3286e-18,1.1004e-17,1.6202e-18,1.1046e-11,1,0.002424,0.0015,0.002424,5e-06
2.5e-16,0.021176,0.79227,0.2026,0.00054661,0.014784,0.19265,8.5869e-11,1.1722e-12,7.0047e-10,3.9352e-10,6.8645e-11,1,-3.7597,20.049,3.3286e-18,1.1004e-17,1.6202e-18,1.1046e-11,1,0.002427,0.0015,0.002427,5e-06
2.5e-16,0.021174,0.79231,0.20258,0.00054385,0.014786,0.19269,8.5869e-11,1.1722e-12,7.0047e-10,3.9352e-10,6.8645e-11,1,-3.7891,20.049,3.3286e-18,1.1004e-17,1.6202e-18,1.1046e-11,1,0.00243,0.0015,0.00243,5e-06
2.5e-16,0.021172,0.79235,0.20257,0.00054109,0.014787,0.19273,8.5869e-11,1.1722e-12,7.0047e-10,3.9352e-10,6.8645e-11,1,-3.8185,20.049,3.3286e-18,1.1004e-17,1.6202e-18,1.1046e-11,1,0.002433,0.0015,0.002433,5e-06
2.5e-16,0.02117,0.79239,0.20256,0.00053833,0.014788,0.19277,8.5869e-11,1.1722e-12,7.0047e-10,3.9352e-10,6.8645e-11,1,-3.848,20.049,3.3286e-18,1.1004e-17,1.6202e-18,1.1046e-11,1,0.002436,0.0015,0.002436,5e-06
2.5e-16,0.021168,0.79243,0.20254,0.00053558,0.014789,0.19281,8.5869e-11,1.1722e-12,7.0047e-10,3.9352e-10,6.8645e-11,1,-3.8774,20.049,3.3286e-18,1.1004e-17,1.6202e-18,1.1046e-11,1,0.002439,0.0015,0.002439,5e-06
2.5e-16,0.021166,0.79247,0.20253,0.00053282,0.01479,0.19284,8.5869e-11,1.1722e-12,7.0047e-10,3.9352e-10,6.8645e-11,1,-3.9068,20.049,3.3286e-18,1.1004e-17,1.6202e-18,1.1046e-11,1,0.002442,0.0015,0.002442,5e-06
2.5e-16,0.021164,0.79251,0.20252,0.00053006,0.014791,0.19288,8.5869e-11,1.1722e-12,7.0047e-10,3.9352e-10,6.8645e-11,1,-3.9363,20.049,3.3286e-18,1.1004e-17,1.6202e-18,1.1046e-11,1,0.002445,0.0015,0.002445,5e-06
2.5e-16,0.021162,0.79255,0.2025,0.00052731,0.014792,0.19292,8.5869e-11,1.1722e-12,7.0047e-10,3.9352e-10,6.8645e-11,1,-3.9657,20.049,3.3286e-18,1.1004e-17,1.6202e-18,1.1046e-11,1,0.002448,0.0015,0.002448,5e-06
2.5e-16,0.02116,0.7926,0.20249,0.00052455,0.014793,0.19296,8.5869e-11,1.1722e-12,7.0047e-10,3.9352e-10,6.8645e-11,1,-3.9951,20.049,3.3286e-18,1.1004e-17,1.6202e-18,1.1046e-11,1,0.002451,0.0015,0.002451,5e-06
2.5e-16,0.021159,0.79264,0.20247,0.00052179,0.014795,0.193,8.5869e-11,1.1722e-12,7.0047e-10,3.9352e-10,6.8645e-11,1,-4.0246,20.049,3.3286e-18,1.1004e-17,1.6202e-18,1.1046e-11,1,0.002454,0.0015,0.002454,5e-06
2.5e-16,0.021158,0.79268,0.20246,0.00051903,0.014796,0.19304,8.5869e-11,1.1722e-12,7.0047e-10,3.9352e-10,6.8645e-11,1,-4.054,20.049,3.3286e-18,1.1004e-17,1.6202e-18,1.1046e-11,1,0.002457,0.0015,0.002457,5e-06
2.5e-16,0.021158,0.79272,0.20245,0.00051628,0.014797,0.19308,8.5869e-11,1.1722e-12,7.0047e-10,3.9352e-10,6.8645e-11,1,-4.0834,20.049,3.3286e-18,1.1004e-17,1.6202e-18,1.1046e-11,1,0.00246,0.0015,0.00246,5e-06
2.5e-16,0.021158,0.79276,0.20243,0.00051352,0.014798,0.19311,8.5869e-11,1.1722e-12,7.0047e-10,3.9352e-10,6.8645e-11,1,-4.1128,20.049,3.3286e-18,1.1004e-17,1.6202e-18,1.1046e-11,1,0.002463,0.0015,0.002463,5e-06
2.5e-16,0.021158,0.7928,0.20242,0.00051076,0.014799,0.19315,8.5869e-11,1.1722e-12,7.0047e-10,3.9352e-10,6.8645e-11,1,-4.1423,20.049,3.3286e-18,1.1004e-17,1.6202e-18,1.1046e-11,1,0.002466,0.0015,0.002466,5e-06
2.5e-16,0.021159,0.79284,0.20241,0.000508,0.0148,0.19319,8.5869e-11,1.1722e-12,7.0047e-10,3.9352e-10,6.8645e-11,1,-4.1717,20.049,3.3286e-18,1.1004e-17,1.6202e-18,1.1046e-11,1,0.002469,0.0015,0.002469,5e-06
2.5e-16,0.021161,0.79288,0.20239,0.00050525,0.014801,0.19323,8.5869e-11,1.1722e-12,7.0047e-10,3.9352e-10,6.8645e-11,1,-4.2011,20.049,3.3286e-18,1.1004e-17,1.6202e-18,1.1046e-11,1,0.002472,0.0015,0.002472,5e-06
2.5e-16,0.021163,0.79292,0.20238,0.00050249,0.014802,0.19327,8.5869e-11,1.1722e-12,7.0047e-10,3.9352e-10,6.8645e-11,1,-4.2306,20.049,3.3286e-18,1.1004e-17,1.6202e-18,1.1046e-11,1,0.002475,0.0015,0.002475,5e-06
2.5e-16,0.021166,0.79296,0.20237,0.00049973,0.014804,0.19331,8.5869e-11,1.1722e-12,7.0047e-10,3.9352e-10,6.8645e-11,1,-4.26,20.049,3.3286e-18,1.1004e-17,1.6202e-18,1.1046e-11,1,0.002478,0.0015,0.002478,5e-06
2.5e-16,0.02117,0.793,0.20235,0.00049698,0.014805,0.19334,8.5869e-11,1.1722e-12,7.0047e-10,3.9352e-10,6.8645e-11,1,-4.2894,20.049,3.3286e-18,1.1004e-17,1.6202e-18,1.1046e-11,1,0.002481,0.0015,0.002481,5e-06
2.5e-16,0.021174,0.79304,0.20234,0.00049422,0.014806,0.19338,8.5869e-11,1.1722e-12,7.0047e-10,3.9352e-10,6.8645e-11,1,-4.3189,20.049,3.3286e-18,1.1004e-17,1.6202e-18,1.1046e-11,1,0.002484,0.0015,0.002484,5e-06
2.5e-16,0.02118,0.79308,0.20232,0.00049146,0.014807,0.19342,8.5869e-11,1.1722e-12,7.0047e-10,3.9352e-10,6.8645e-11,1,-4.3483,20.049,3.3286e-18,1.1004e-17,1.6202e-18,1.1046e-11,1,0.002487,0.0015,0.002487,5e-06
2.5e-16,0.021185,0.79312,0.20231,0.0004887,0.014808,0.19346,8.5869e-11,1.1722e-12,7.0047e-10,3.9352e-10,6.8645e-11,1,-4.3777,20.049,3.3286e-18,1.1004e-17,1.6202e-18,1.1046e-11,1,0.00249,0.0015,0.00249,5e-06
2.5e-16,0.021193,0.79316,0.2023,0.00048595,0.014809,0.1935,8.5869e-11,1.1722e-12,7.0047e-10,3.9352e-10,6.8645e-11,1,-4.4071,20.049,3.3286e-18,1.1004e-17,1.6202e-18,1.1046e-11,1,0.002493,0.0015,0.002493,5e-06
2.5e-16,0.0212,0.7932,0.20228,0.00048319,0.01481,0.19354,8.5869e-11,1.1722e-12,7.0047e-10,3.9352e-10,6.8645e-11,1,-4.4366,20.049,3.3286e-18,1.1004e-17,1.6202e-18,1.1046e-11,1,0.002496,0.0015,0.002496,5e-06
2.5e-16,0.021209,0.79324,0.20227,0.00048043,0.014811,0.19358,8.5869e-11,1.1722e-12,7.0047e-10,3.9352e-10,6.8645e-11,1,-4.466,20.049,3.3286e-18,1.1004e-17,1.6202e-18,1.1046e-11,1,0.002499,0.0015,0.002499,5e-06
2.5e-16,0.021218,0.79328,0.20226,0.00047767,0.014813,0.19361,8.5869e-11,1.1722e-12,7.0047e-10,3.9352e-10,6.8645e-11,1,-4.4954,20.049,3.3286e-18,1.1004e-17,1.6202e-18,1.1046e-11,1,0.002502,0.0015,0.002502,5e-06
2.5e-16,0.021228,0.79332,0.20224,0.00047492,0.014814,0.19365,8.5869e-11,1.1722e-12,7.0047e-10,3.9352e-10,6.8645e-11,1,-4.5249,20.049,3.3286e-18,1.1004e-17,1.6202e-18,1.1046e-11,1,0.002505,0.0015,0.002505,5e-06
2.5e-16,0.021239,0.79336,0.20223,0.00047216,0.014815,0.19369,8.5869e-11,1.1722e-12,7.0047e-10,3.9352e-10,6.8645e-11,1,-4.5543,20.049,3.3286e-18,1.1004e-17,1.6202e-18,1.1046e-11,1,0.002508,0.0015,0.002508,5e-06
2.5e-16,0.02125,0.7934,0.20222,0.0004694,0.014816,0.19373,8.5869e-11,1.1722e-12,7.0047e-10,3.9352e-10,6.8645e-11,1,-4.5837,20.049,3.3286e-18,1.1004e-17,1.6202e-18,1.1046e-11,1,0.002511,0.0015,0.002511,5e-06
2.5e-16,0.021263,0.79344,0.2022,0.00046664,0.014817,0.19377,8.5869e-11,1.1722e-12,7.0047e-10,3.9352e-10,6.8645e-11,1,-4.6132,20.049,3.3286e-18,1.1004e-17,1.6202e-18,1.1046e-11,1,0.002514,0.0015,0.002514,5e-06
2.5e-16,0.021275,0.79349,0.20219,0.00046389,0.014818,0.19381,8.5869e-11,1.1722e-12,7.0047e-10,3.9352e-10,6.8645e-11,1,-4.6426,20.049,3.3286e-18,1.1004e-17,1.6202e-18,1.1046e-11,1,0.002517,0.0015,0.002517,5e-06
2.5e-16,0.021288,0.79353,0.20217,0.00046113,0.014819,0.19385,8.5869e-11,1.1722e-12,7.0047e-10,3.9352e-10,6.8645e-11,1,-4.672,20.049,3.3286e-18,1.1004e-17,1.6202e-18,1.1046e-11,1,0.00252,0.0015,0.00252,5e-06
2.5e-16,0.021302,0.79357,0.20216,0.00045837,0.014821,0.19388,8.5869e-11,1.1722e-12,7.0047e-10,3.9352e-10,6.8645e-11,1,-4.7014,20.049,3.3286e-18,1.1004e-17,1.6202e-18,1.1046e-11,1,0.002523,0.0015,0.002523,5e-06
2.5e-16,0.021315,0.79361,0.20215,0.00045562,0.014822,0.19392,8.5869e-11,1.1722e-12,7.0047e-10,3.9352e-10,6.8645e-11,1,-4.7309,20.049,3.3286e-18,1.1004e-17,1.6202e-18,1.1046e-11,1,0.002526,0.0015,0.002526,5e-06
2.5e-16,0.021329,0.79365,0.20213,0.00045286,0.014823,0.19396,8.5869e-11,1.1722e-12,7.0047e-10,3.9352e-10,6.8645e-11,1,-4.7603,20.049,3.3286e-18,1.1004e-17,1.6202e-18,1.1046e-11,1,0.002529,0.0015,0.002529,5e-06
2.5e-16,0.021343,0.79369,0.20212,0.0004501,0.014824,0.194,8.5869e-11,1.1722e-12,7.0047e-10,3.9352e-10,6.8645e-11,1,-4.7897,20.049,3.3286e-18,1.1004e-17,1.6202e-18,1.1046e-11,1,0.002532,0.0015,0.002532,5e-06
2.5e-16,0.021356,0.79373,0.20211,0.00044734,0.014825,0.19404,8.5869e-11,1.1722e-12,7.0047e-10,3.9352e-10,6.8645e-11,1,-4.8192,20.049,3.3286e-18,1.1004e-17,1.6202e-18,1.1046e-11,1,0.002535,0.0015,0.002535,5e-06
2.5e-16,0.02137,0.79377,0.20209,0.00044459,0.014826,0.19408,8.5869e-11,1.1722e-12,7.0047e-10,3.9352e-10,6.8645e-11,1,-4.8486,20.049,3.3286e-18,1.1004e-17,1.6202e-18,1.1046e-11,1,0.002538,0.0015,0.002538,5e-06
2.5e-16,0.021383,0.79381,0.20208,0.00044183,0.014827,0.19411,8.5869e-11,1.1722e-12,7.0047e-10,3.9352e-10,6.8645e-11,1,-4.878,20.049,3.3286e-18,1.1004e-17,1.6202e-18,1.1046e-11,1,0.002541,0.0015,0.002541,5e-06
2.5e-16,0.021395,0.79385,0.20207,0.00043907,0.014828,0.19415,8.5869e-11,1.1722e-12,7.0047e-10,3.9352e-10,6.8645e-11,1,-4.9075,20.049,3.3286e-18,1.1004e-17,1.6202e-18,1.1046e-11,1,0.002544,0.0015,0.002544,5e-06
2.5e-16,0.021406,0.79389,0.20205,0.00043631,0.01483,0.19419,8.5869e-11,1.1722e-12,7.0047e-10,3.9352e-10,6.8645e-11,1,-4.9369,20.049,3.3286e-18,1.1004e-17,1.6202e-18,1.1046e-11,1,0.002547,0.0015,0.002547,5e-06
2.5e-16,0.021418,0.79393,0.20204,0.00043356,0.014831,0.19423,8.5869e-11,1.1722e-12,7.0047e-10,3.9352e-10,6.8645e-11,1,-4.9663,20.049,3.3286e-18,1.1004e-17,1.6202e-18,1.1046e-11,1,0.00255,0.0015,0.00255,5e-06
2.5e-16,0.021426,0.79397,0.20203,0.0004308,0.014832,0.19427,8.5869e-11,1.1722e-12,7.0047e-10,3.9352e-10,6.8645e-11,1,-4.9957,20.049,3.3286e-18,1.1004e-17,1.6202e-18,1.1046e-11,1,0.002553,0.0015,0.002553,5e-06
2.5e-16,0.021435,0.79401,0.20201,0.00042804,0.014833,0.19431,8.5869e-11,1.1722e-12,7.0047e-10,3.9352e-10,6.8645e-11,1,-5.0252,20.049,3.3286e-18,1.1004e-17,1.6202e-18,1.1046e-11,1,0.002556,0.0015,0.002556,5e-06
2.5e-16,0.021442,0.79405,0.202,0.00042529,0.014834,0.19435,8.5869e-11,1.1722e-12,7.0047e-10,3.9352e-10,6.8645e-11,1,-5.0546,20.049,3.3286e-18,1.1004e-17,1.6202e-18,1.1046e-11,1,0.002559,0.0015,0.002559,5e-06
2.5e-16,0.021447,0.79409,0.20198,0.00042253,0.014835,0.19438,8.5869e-11,1.1722e-12,7.0047e-10,3.9352e-10,6.8645e-11,1,-5.084,20.049,3.3286e-18,1.1004e-17,1.6202e-18,1.1046e-11,1,0.002562,0.0015,0.002562,5e-06
2.5e-16,0.021452,0.79413,0.20197,0.00041977,0.014836,0.19442,8.5869e-11,1.1722e-12,7.0048e-10,3.9352e-10,6.8645e-11,1,-5.1135,20.049,3.3286e-18,1.1004e-17,1.6202e-18,1.1046e-11,1,0.002565,0.0015,0.002565,5e-06
2.5e-16,0.021453,0.79417,0.20196,0.00041701,0.014837,0.19446,8.5869e-11,1.1722e-12,7.0048e-10,3.9352e-10,6.8645e-11,1,-5.1429,20.049,3.3286e-18,1.1004e-17,1.6202e-18,1.1046e-11,1,0.002568,0.0015,0.002568,5e-06
2.5e-16,0.021453,0.79421,0.20194,0.00041426,0.014839,0.1945,8.5869e-11,1.1722e-12,7.0048e-10,3.9352e-10,6.8645e-11,1,-5.1723,20.049,3.3286e-18,1.1004e-17,1.6202e-18,1.1046e-11,1,0.002571,0.0015,0.002571,5e-06
2.5e-16,0.021451,0.79425,0.20193,0.0004115,0.01484,0.19454,8.5869e-11,1.1722e-12,7.0048e-10,3.9352e-10,6.8645e-11,1,-5.2018,20.049,3.3286e-18,1.1004e-17,1.6202e-18,1.1046e-11,1,0.002574,0.0015,0.002574,5e-06
2.5e-16,0.021446,0.79429,0.20192,0.00040874,0.014841,0.19458,8.5869e-11,1.1722e-12,7.0048e-10,3.9352e-10,6.8645e-11,1,-5.2312,20.049,3.3286e-18,1.1004e-17,1.6202e-18,1.1046e-11,1,0.002577,0.0015,0.002577,5e-06
2.5e-16,0.021441,0.79434,0.2019,0.00040599,0.014842,0.19461,8.5869e-11,1.1722e-12,7.0048e-10,3.9352e-10,6.8645e-11,1,-5.2606,20.049,3.3286e-18,1.1004e-17,1.6202e-18,1.1046e-11,1,0.00258,0.0015,0.00258,5e-06
2.5e-16,0.021429,0.79438,0.20189,0.00040323,0.014843,0.19465,8.5869e-11,1.1722e-12,7.0048e-10,3.9352e-10,6.8645e-11,1,-5.29,20.049,3.3286e-18,1.1004e-17,1.6202e-18,1.1046e-11,1,0.002583,0.0015,0.002583,5e-06
2.5e-16,0.021418,0.79442,0.20188,0.00040047,0.014844,0.19469,8.5869e-11,1.1722e-12,7.0048e-10,3.9352e-10,6.8645e-11,1,-5.3195,20.049,3.3286e-18,1.1004e-17,1.6202e-18,1.1046e-11,1,0.002586,0.0015,0.002586,5e-06
2.5e-16,0.021403,0.79446,0.20186,0.00039771,0.014845,0.19473,8.5869e-11,1.1722e-12,7.0048e-10,3.9353e-10,6.8645e-11,1,-5.3489,20.049,3.3286e-18,1.1004e-17,1.6202e-18,1.1046e-11,1,0.002589,0.0015,0.002589,5e-06
2.5e-16,0.021385,0.7945,0.20185,0.00039496,0.014846,0.19477,8.5869e-11,1.1722e-12,7.0048e-10,3.9353e-10,6.8645e-11,1,-5.3783,20.049,3.3286e-18,1.1004e-17,1.6202e-18,1.1046e-11,1,0.002592,0.0015,0.002592,5e-06
2.5e-16,0.021367,0.79454,0.20184,0.0003922,0.014848,0.19481,8.5869e-11,1.1722e-12,7.0048e-10,3.9353e-10,6.8645e-11,1,-5.4078,20.049,3.3286e-18,1.1004e-17,1.6202e-18,1.1046e-11,1,0.002595,0.0015,0.002595,5e-06
2.5e-16,0.021341,0.79458,0.20182,0.00038944,0.014849,0.19485,8.5869e-11,1.1722e-12,7.0048e-10,3.9353e-10,6.8645e-11,1,-5.4372,20.049,3.3286e-18,1.1004e-17,1.6202e-18,1.1046e-11,1,0.002598,0.0015,0.002598,5e-06
2.5e-16,0.021316,0.79462,0.20181,0.00038669,0.01485,0.19488,8.5869e-11,1.1722e-12,7.0048e-10,3.9353e-10,6.8645e-11,1,-5.4666,20.049,3.3286e-18,1.1004e-17,1.6202e-18,1.1046e-11,1,0.002601,0.0015,0.002601,5e-06
2.5e-16,0.021287,0.79466,0.20179,0.00038393,0.014851,0.19492,8.5869e-11,1.1722e-12,7.0048e-10,3.9353e-10,6.8645e-11,1,-5.4961,20.049,3.3286e-18,1.1004e-17,1.6202e-18,1.1046e-11,1,0.002604,0.0015,0.002604,5e-06
2.5e-16,0.021255,0.7947,0.20178,0.00038117,0.014852,0.19496,8.5869e-11,1.1722e-12,7.0048e-10,3.9353e-10,6.8645e-11,1,-5.5255,20.049,3.3286e-18,1.1004e-17,1.6202e-18,1.1046e-11,1,0.002607,0.0015,0.002607,5e-06
2.5e-16,0.021223,0.79474,0.20177,0.00037841,0.014853,0.195,8.5869e-11,1.1722e-12,7.0048e-10,3.9353e-10,6.8645e-11,1,-5.5549,20.049,3.3286e-18,1.1004e-17,1.6202e-18,1.1046e-11,1,0.00261,0.0015,0.00261,5e-06
2.5e-16,0.021183,0.79478,0.20175,0.00037566,0.014854,0.19504,8.5869e-11,1.1722e-12,7.0048e-10,3.9353e-10,6.8645e-11,1,-5.5843,20.049,3.3286e-18,1.1004e-17,1.6202e-18,1.1046e-11,1,0.002613,0.0015,0.002613,5e-06
2.5e-16,0.021144,0.79482,0.20174,0.0003729,0.014856,0.19508,8.5869e-11,1.1722e-12,7.0048e-10,3.9353e-10,6.8645e-11,1,-5.6138,20.049,3.3286e-18,1.1004e-17,1.6202e-18,1.1046e-11,1,0.002616,0.0015,0.002616,5e-06
2.5e-16,0.021102,0.79486,0.20173,0.00037014,0.014857,0.19511,8.5869e-11,1.1722e-12,7.0048e-10,3.9353e-10,6.8645e-11,1,-5.6432,20.049,3.3286e-18,1.1004e-17,1.6202e-18,1.1046e-11,1,0.002619,0.0015,0.002619,5e-06
2.5e-16,0.021057,0.7949,0.20171,0.00036739,0.014858,0.19515,8.5869e-11,1.1722e-12,7.0048e-10,3.9353e-10,6.8645e-11,1,-5.6726,20.049,3.3286e-18,1.1004e-17,1.6202e-18,1.1046e-11,1,0.002622,0.0015,0.002622,5e-06
